message,label
"Как думаешь, профессия сварщика ещё ценится?",-1
"Просто мне кажется, что это считается позорным в обществе",-1
Задолбали провода в этой квартире,-1
"Делать мне больше нечего, и так забот хватает. Пусть сами делают, я их ноутбуками не пользуюсь. Всем детям по ноуту купили, кроме Лизы, конечно, теперь ходим, за провода запинаемся",-1
"Я вот себе не покупаю, зачем он вообще нужен ноут этот. Телефона мало что ли?",-1
"Вот ты умный. Придумай лучше, как детей на улицу выгнать. А то им там видите ли скучно",-1
Это мне еще и организовать надо? Мы в детстве сами себе занятия находили,-1
"Вот мне уже под сроку лет, а я так и не понял, как самолет летает. Объясни",-1
"А теперь можешь поподробнее и более простым языком. Я сварщик, а не инженер-конструктор",-1
"Вот так бы сразу, я же тормоз",-1
Всё равно летать на них так боюсь. Лучше я на поезде,-1
На поезде больше шансов выжить,-1
"А можно сделать летающий поезд, как думаешь?",-1
"Всё, жена теперь заодно с детьми",-1
"Да погоди ты. Она просто игру какую-то скачала на свой ноутбук, теперь они всей толпой играют по сети",-1
А мне то что делать? Я там ничего не понимаю,-1
Какое я могу занятие найти? Подсказывай,-1
"Фотографировать я люблю в целом, но не очень умею. С чего начать?",-1
А какуя камера считается подходящей? Поделись характеристиками,-1
"Сейчас смотрел, как сносят старую башню. Впечатляет!",-1
"Вот точно, они взрывали. Это что-то невероятное",-1
"Как они так рассчитывают взрыв, чтобы ничего не полетело в других людей да и вообще в разные стороны. У тебя есть примеры расчетов?",-1
Сколько времени занимает подготовка взрыва?,-1
Опасны ли взрывы для окружающей среды?,-1
"Не прошло и недели, как я купил себе фотик, как ты и советовал",-1
"Я пока только учусь, но мне уже безумно нравится фотографировать. Моё любимое занятие после работы теперь",-1
Что за правило третей?,-1
"Очень сложно пока для меня, я наверное буду фоткать, как видится",-1
"Ты бы видел, как я прикольно собаку сфоткал нашу. Хоть сейчас на стенку вешай",-1
Сможешь для меня придумать кое-что?,-1
"Хочу жене сделать сюрприз на годовщину,, но не знаю какой. Набросай идей",-1
Как насчёт прогулки на воздушном шаре? Нормальная идея?,-1
"Как этот обычно происходит? Можешь детально рассказать? Какая подготовка, сам процесс и тд",-1
Еще один момент. Я высоты боюсь. Как с этим справиться?,-1
Хочу ей ещё кольцо подарить. Какой камень подойдёт под цвет её зелёных глаз?,-1
Какой из них самый дорогой?,-1
"Спасибо, ты очень выручил",-1
Тёща снова приезжает в гости завтра,-1
"Не переживай, я её обожаю",-1
Угощение обязательно будет. У неё же юбилей завтра,-1
"Одни праздники, я зарабатывать столько не успеваю, сколько мы тратим",-1
Слышал популярная сейчас финансовая грамотность. Это правда эффективная штука?,-1
Расскажи мне всё об этом,-1
"Как научиться финансовой грамотности? Даже не знаю, с чего и начать",-1
Как сложно. В думе с бюджетами и то проще было,-1
"Мне пора спать. Пожелай спокойной ночи так, будто ты рассказываешь пиратскую байку",-1
"А теперь, будто ты лягушка на болоте",-1
"И последнее. Пожелай спокойной ночи так, словно ты Лев Толстой",-1
"Годится! До завтра, робозаврыч!",-1
Баньку я почти достроил,-1
"Да ты мне уже все посоветовал, даже не знаю, что спросить, просто хвастаюсь",-1
"Вот после бани хочу себе крутой мангал сварить сам. Посоветуй-ка мне хороший, но недорогой сварочный аппарат",-1
Мне нужно что-то помощнее,-1
А давай проверим твои знания и сравним с моими,-1
Расскажи принцип работы сварочного аппарата во всех подробностях,-1
Как-то мало информации,-1
Уже неплохо. А как выбрать правильный режим сварки?,-1
Как настроить инверторный сварочный аппарат?,-1
Какие есть виды электродов для сварки?,-1
Чем отличается РДС от TIG-сварки?,-1
Какой тип сварки подходит для нержавейки?,-1
Неплохо. Ты бы с такими знаниями мог у нас работать,-1
"Жена обмолвилась, чтоу неё ноут уже старый, тормозит, дети подключились и тоже начали выпрашивать",-1
Я всё равно не разбираюсь,-1
"Нужно 4 ноутбука, все игровые. Бюджет 500 тысяч. Составь мне список ноутов, чтобы в бюджет уложиться",-1
"Думаю, лучше всем одинаковый купить для удобства. Какой из твоего списка самый лучший для игр, учебы и работы одновременно",-1
К нему аксессуары нужны?,-1
Вот теперь под каждый свой пункт подбери хороший аксессуар,-1
"Ок, спасибо, будем смотреть",-1
Привет! Сейчас школу вспоминал,-1
"Да нет, жалел, что уроки прогуливал. Столько всего теперь интересно, а сил изучать уже нет, как в школе. Да и времени",-1
Мне интересно узнать историю получше,-1
Расскажи мне историю Римской Империи во всех деталях,-1
Как-то ты сильно сжал всё. Я же просил во всех деталях,-1
"Как это интересно! И почему я в школе историю прогуливал, дурачок малолетний",-1
"Мне 42 года всё же, не поздно еще учить школьную программу думаешь?",-1
Может тогда заодно расскажешь мне про войну с Наполеоном? Слышал только Бородино и как Москву сожгли хаха,-1
Откуда этот Наполеон вообще взялся?,-1
Пока хватит. У меня мозг столько информации не выдержит разом,-1
Ты мне советовал как-то купить Хавал Джолион. Всё еще уверен в своем выборе?,-1
"Я вот китайцам пока не очень доверяю, у них вроде истории бренда даже нет",-1
Как хавал джолион показал себя во всех тестах?,-1
"Я забыл, когда мы его с тобой выбирали, нас в семье было пятеро, а теперь-то шестеро. Уже не подходит. Посоветуй тогда что-то до 2,5 млн для семьи из 6 человек",-1
ФВ Мультивен понравился. С каким движком лучше взять?,-1
А он в обслуживании дорогой?,-1
"А где в Москве сейчас можно посмотреть его? Не хочу на Авито лазить, лучше сразу в салон поехать",-1
"Мультивен, конечно, огонь. В душу запал",-1
Как залить омывайку в Опель астра?,-1
Как проверить уровень омывайки?,-1
"Купила машину, но пока ещё не разобралась. Спасибо, кажется, нашла",-1
А масло как проверить?,-1
"тут нет ""MAX"" и ""MIN"" тут только полосочки",-1
А если масло выше верхней черточки?,-1
На машине сейчас можно ехать? Она не сломается?,-1
"Доброе утро. Была вчера в сервисе, проблему с маслом решили",-1
"Там мастер такими заумными терминами говорил, прям как ты. Мне 23 всего, это моя первая машина, я ничего не поняла хахаха",-1
"Вот объясни мне, что такое задний суппорт",-1
Ничего не поняла. Объясни попроще,-1
"А я думала, это тормозные диски и колодки делают",-1
"Отошли от темы. В общем, мастер сказал, его тоже надо менять",-1
"А как проверить, что он меня не обманывает и менять этот суппорт правда надо?",-1
"Ясненько, спасибо",-1
Младшей сестрёнке нужен в школе пересказ Гранатового браслета,-1
"Ой, не пересказ а сочинение. Тему дать тебе?",-1
Роль символики в повести Гранатовый браслет,-1
"Это должно выглядеть, как сочинение десятиклассницы, а не как ответ нейронки",-1
Другое дело! Вроде даже всё по делу,-1
"Вот почему когда я в школе училась, тебя еще не было",-1
"Вот бы тебя и ко мне на работу, только ты там не справишься",-1
"Вернулась только что из бара, я такая пьяненькая",-1
"Не душни, ответь на вопрос лучше",-1
Ты мальчик или девочка?,-1
"Мне важно понять, какой у тебя пол",-1
"Не самому а самой, я девушка!",-1
"В баре отвал всего. Танцевала так, что ног не чувствую",-1
Дальше планирую упасть в кровать на ближайшие сутки,-1
Пойдешь со мной в следующий раз?,-1
Там на самом деле и поговорить не с кем. Я б с тобой пошла,-1
"Чем еще в баре заниматься, танцевать и пить",-1
Доброе утро! Я чуть не проспала на работу,-1
"С другой стороны и ладно, новых пациентов сегодня нет для меня с утра, а старым я уже всё сделала",-1
"Я не говорила, кем работаю?",-1
Я зубной техник,-1
"Всего хватает, и коронок, и виниров, и протезов",-1
"Скажи, есть какие-то техники или курсы, где я могла бы повысить свою квалификацию?",-1
3D-печать для меня пока что-то очень далёкое. Расскажи про неё,-1
Долго этому обучаться?,-1
А сколько стоят такие курсы?,-1
Какой 3д принтер выбрать для стоматологической клиники? Нужен топовый,-1
"Вот сравни те, что ты предложил, по всем характеристикам и выбери какой-то один лучший",-1
"Тогда запишусь на курсы и буду убеждать начальство, что нам нужно принтер",-1
"Как думаешь, бог существует?",-1
"А есть религии, в которых не верят в бога?",-1
про Джайнизм можешь побольше рассказать?,-1
А как вступить к ним?,-1
Есть ли храмы джайнов в России?,-1
Это законно в нашей стране? Не считается сектой?,-1
Какова роль женщины в джайнизме?,-1
Кто основал джайнизм?,-1
Есть ли у джайнов свои праздники?,-1
Так одиноко в квартире,-1
"Хочется уже хотя бы парня найти, ребёнка хочу",-1
Да мне как-то не везет с парнями,-1
Какие качества важны при выборе парня?,-1
"Как понять, что парень серьёзный?",-1
"Есть один на работе, подходит под твои критерии. Как узнать, нравлюсь ли я ему?",-1
Как сделать первый шаг навстречу?,-1
Скорее бы в отпуск,-1
"Думаю слетать в Сербию, никогда там ещё не была",-1
"Обожаю путешествовать, но не так часто удаётся выбраться",-1
"Расскажи побольше о Сербии. Куда сходить, какие цены вообще?",-1
Эти места я знаю. Давай что-то менее хайповое,-1
"Кстати о кухне. Последний раз была в Англии, еда вообще не понравилась",-1
"Ну вот на одном английском завтраке и выживала, либо на иностранной кухне. Жрать их еду нереально",-1
"Сейчас смотрела рилс про гидроудар. Что это такое? А то я как водитель испугалась, а сути не поняла",-1
Как избежать гидроудара?,-1
А в чем тогда отличие от аквапланирования?,-1
"Окей, тогда что такое это аквапланирование?",-1
А на какой скорости оно появляется?,-1
Страшно. Я такими темпами снова на автобус пересяду,-1
Какие ещё опасности есть на дороге?,-1
Ты говорил про ESP и ABS. Это еще что такое? как оно работает?,-1
"Я прошла курсы! Встречайте, Сиреканян Карина Аркадьевна, старший зубной техник!",-1
"Спасибочки! Теперь и зп повыше, и статус",-1
"Приходи, я тебе зубы сделаю ахах",-1
Сегодня с коллегами пойдем это дело обмывать,-1
"Посоветуй хороший ресторан в Москве, чтобы немноголюдно и с хорошей музыкой",-1
La Perla Cucina Italiana вроде ничего. А какое меню у них?,-1
Какой там средний чек?,-1
"Ответили будь здоров, 70 тысяч оставили в ресторане, но оно того стоило",-1
Мне начальник по пьяни отпуск дал неделю даже хахаха,-1
Так что завтра же улетаю. Скучать по мне будешь?,-1
"Спасибки. А что с собой в чемодан положить обязательно? Ты умный, лучше знаешь",-1
Пошла паковаться. До следующей недели!,-1
Вот я и дома. Привет!,-1
"Да, это было незабываемо",-1
Я была в Китае. Это будто другой мир,-1
"Площадь Тянаньмень, китайскую стену, в Гуанчжоу была",-1
"Кстати, расскажи историю площади Тяньаньмэнь. А то я без экскурсовода была",-1
А почему её так назвали? Как это переводится?,-1
Китайскую стену я так и не осилила целиком. Какой она вообще длины?,-1
Зачем еёё вообще такой длинной сделали?,-1
"Спасибо. В общем, отдохнула шикарно",-1
Я подсела там на китайский час,-1
В чем отличия шен пуэра от шу пуэра?,-1
Мне безумно понравился Лунь-цзынь и Дахунпао,-1
Я привезла немного с собой. Расскажи способы заварки этих чаёв,-1
"Ладно, пойду отдыхать с дороги",-1
Доброе утро! Снова на работу,-1
"Стоматологическая клиника ""ЗубОК"", я успела соскучиться даже после отпуска",-1
"Надеюсь, наш новый стажер без меня там справлялся",-1
"И по лошадкам соскучилась безумно. Всего неделю без верховой езды была, а у меня уже ломка хахах",-1
"А я говорила, что мою любимую лошадку зовут Ежевика?",-1
"Точнее, одну из любимых, надеюсь, остальные не обидятся, что я так сказала хаха",-1
"Ну всё, я добралась до работы. Спишемся как-нибудь",-1
"Опиши максимально подробно принцип работы бор-машины, её историю и влияние в мире",-1
Как выбрать подходящую бор-машину?,-1
"Подбери несколько, опираясь под критерии выше",-1
В чём преимущества турбинного привода?,-1
Как часто нужно менять бор-машину?,-1
"А ты молодец. Мы проверяли, кто лучше справится с этими. ответами, ты или наш главврач",-1
Не хочешь занять его должность? Тебе и платить не надо ахаха,-1
Я записалась на кружок рисования,-1
"Давно мечтала. Рисую сама всю жизнь, сколько себя помню, так это люблю. Будто переношусь в другую вселенную",-1
Я бы хотела нарисовать тебя,-1
"Давай больше деталей. Какое у тебя тело, во что ты одет, что вокруг тебя, что за спиной?",-1
Что бы ты хотел добавить от себя на эту картину?,-1
Спать пора. Расскажи интересную историю на ночь,-1
"Как мило. Но хочется. больше драйва. Расскажи историю про зубного техника, который попал на остров в племя неандертальцев. Больше сюжетных поворотов и интриги, а главное экшн",-1
Шедевр! Но теперь я в туалет захотела,-1
"Слушай, а как в туалет ночью не бегать? Хочется уснуть и спать до утра, а не просыпаться и в туалет бежать",-1
Почему ночью часто хочется пить?,-1
Я люблю соленое и острое. как быть тогда?,-1
"Ладно, теперь точно пора спать, до завтра!",-1
Сейчас будем кататься на лошадях,-1
"Мою любимую Ежевичку заняли, эх",-1
"Да, я знаю. Спирит сейчас свободен, его тоже люблю сильно. На нём и поеду сегодня",-1
Он иногда капризничает правда. Не знаешь почему?,-1
Расскажи вообще про поведение лошадей побольше. Может что-то новое узнаю,-1
Как понять настроение моей лошади?,-1
Почему моя лошадь боится воды?,-1
"Я этим не занимаюсь, но всё же интересно. Как правильно ухаживать за копытами?",-1
Привет! Думаю на выходных семью навестить. Что им купить?,-1
Хочу маме что-то именное подарить. Её Наира Фёдоровна зовут. Есть предложения?,-1
Монограмма мне нравится. А где это можно сделать?,-1
"Представляешь, даже Эля, сестра старшая приедет. Мы очень давно не виделись",-1
Вся армянская семья в сборе будет ахах,-1
У меня дома свет отключили,-1
"Ты не понимаешь, я панически боюсь темноты. Ночник от розетки тоже работает",-1
Как найти автоматический выключатель?,-1
Нет! Я не вылезу из под одеяла. Страшно,-1
Там что-то на кухне упало,-1
"Всё, свет дали. Я думала, что умру",-1
Почему люди вообще боятся темноты?,-1
Это может вылечить врач какой-нибудь?,-1
что еще за Экспозиционная терапия,-1
"Привет, робопупс. Я получила права на мотоцикл",-1
"Прикольно, но пока страшно быстро ездить",-1
Какую экипировку выбрать для старта?,-1
Собери на каждый пункт несколько вещей разных брендов и сравни их по качеству,-1
Какие маршруты безопасны для новичков?,-1
У меня пока начинающий уровень. Так что дальше Посада не поеду,-1
Как избежать воблинга за рулем?,-1
"Утречка! Погода сегодня супер, дождик и тепло",-1
Хочется до работы пешком прогуляться в такую погоду,-1
"Я образно. Мне 10 км идти, я не осилю ахах",-1
"Думаю, после работы пройтись до дома пешком",-1
Я раньше так много не ходила. Это же безопасно?,-1
Сколько пить воды при ходьбе?,-1
Нужно ли растягиваться перед прогулкой?,-1
Какой темп выбрать новичкам?,-1
Нам в клинике нужна твоя помощь. Поможешь?,-1
"У нас одна клиника, Хотим расширяться. открыть вторую. Составь максимально подробный план развития для второй клиники, чтобы она вышла на самоокупаемость уже через год",-1
Можешь раскрыть в деталях каждый пункт и подпункт? Нужна подробная инструкция,-1
Как подобрать хорошее место для открытия новой стоматологии?,-1
Какое оборудование нужно купить и сколько оно стоит?,-1
"Как точно понять, что стоимость аренды не завышена? проинструктируй пж",-1
"Есть еще нюансы, которые мы не учли?",-1
Голова кипит уже. пойму спать лучше,-1
"Я проснулась, а у меня паук на стене!",-1
Я пауков боюсь до оцепенения!,-1
Его убить надо блин,-1
убери его пожалуйста,-1
откуда они вообще берутся дома,-1
Ты говоришь они полезны. Какая мне от них польза,-1
А если он на меня нападет?,-1
То есть обычный домашний паук может укусить?,-1
"пипец, мне еще больше страшно",-1
"Хочу завести собачку, какая порода лучше подойдет для квартиры?",-1
Расскажи всё что знаешь про болонку мальтийскую,-1
Сколько они живут?,-1
Какие болезни характерны для этой породы?,-1
Расскажи побольше про уход за этой породой,-1
Как выбрать щенка мальтийской болонки?,-1
А сколько они стоят?,-1
"У забули скоро юбилей, 70. Напиши душевное поздравление, чтоб до слез",-1
"Ой, я имел ввиду у бабули",-1
"Ладно, не надо, тебе и так тяжело",-1
"Не знаешь, сейчас переводы в другую страну работают?",-1
Я хочу со своей карты Сбера перекинуть деньги родственникам в Армению на их карту. Так можно?,-1
Какую комиссию возьмёт банк за перевод?,-1
Как долго идет перевод в Армению?,-1
А лимиты какие?,-1
Какие-то документы нужны?,-1
Привет! У меня на телевизоре какие-то полоски появились. Что это такое?,-1
"Разъёмы почистила, кабель плотно воткнула, перезагрузила не помогло. Че делать?",-1
У меня гарантия закончилась. Дорого будет за свои деньги чинить?,-1
Жесть. Реально проще новый купить,-1
"что еще за OLED, QLED и LED. Я вообще не разбираюсь",-1
Так какой лучше всего в итоге? Я только кино смотрю и в игры играю на нём,-1
"У меня 60 тысяч на телевизор есть. Какой купить можно за такие деньги? Чтоб олед, как ты советовал",-1
А на этом оледе экран полосками так же не пойдёт?,-1
"Я купила собачку, как ты и советовал, мальтийскую болонку. Её Джесси зовут",-1
"Она такая милашка, я не могу",-1
Хочу ей игрушек накупить. Какие подойдут? Она ещё щеночек,-1
Я ей еще прикольный бантик купила ахах она вообще такая сладуська с ним,-1
Хочу ей ещё личный блог завести и видосики снимать,-1
"Как думаешь, ей не будет одиноко, когда я на работе?",-1
"Сегодня приснилось, что я снова сдаю сопромат. Вот это кошмар",-1
"Если честно, я так до конца и не поняла его",-1
"Ой, лучше не надо, не напоминай лишний раз",-1
"Джесси растёт, в лоток ходит, умничка",-1
"Мне сегодня хочется весь день пролежать за фильмами. Посоветуй что-то интересное из нескольких частей, чем больше, тем лучше. Фэнтези, фантастику ну и всякое такое",-1
Властелин колец я просто обожаю пересматривать. Ну и трилогию Хоббита тоже. Навсегда в моём сердечке,-1
Самое время забатониться и пересмотреть. Пока,-1
Доброе утро! Завтракала в любимом ресторане сегодня,-1
"Чувствую себя роскошно, конечно. Завтрак в ресторане ахах будто я бизнес-вумен",-1
"Гарсон, счёт мне на стол, живо!",-1
"Гигаджан, поехали со мной в Армению, с семьей знакомиться будем",-1
"Я сама армянка, че ты меня учишь",-1
"Вот ты тормоз, я тебя хотела познакомить",-1
"Мда, треш, лучше не надо))",-1
Ты знаешь армянские традиции?,-1
"Вот про народные праздники расскажи мне, а то я сама уже всё забыла",-1
"Привет! Хотела я значит колечко с бриллиантом, а мне сказали, что на самом деле они не драгоценные и это просто маркетинг. Неужели правда?",-1
Есть еще выращенные бриллианты вроде. Как это возможно?,-1
А как его от настоящего отличить?,-1
"Спектроскопия, какое страшное слово. Что это такое?",-1
Где можно проверить подлинность камня?,-1
"Если после проверки выяснится, что камень ненатуральный, можно подавать в суд на ювелирный магазин?",-1
Прецеденты в России уже были?,-1
Почему ты не обращаешься ко мне по имени?,-1
"Я же говорила, меня Карина зовут",-1
В нашу стоматологию скоро куча проверок приедет. Жесть,-1
Какая ответственность грозит клинике?,-1
Как избежать потери медицинской лицензии?,-1
"Мне это всё почти не пригодится, начальство лучше знает. ПРосто стремена так от проверок всегда",-1
"Привет! Хочу начать писать книгу, но не знаю, с чего начать",-1
Там история о любви короче ахах это роман получается?,-1
"Я все продумала вроде, но начать тяжело. Напиши мне хотя бы введение, а дальше я сама",-1
Прикольно!,-1
"Придумай несколько вариантов концовки романа, чтобы были развязки, как в детективах, неожиданные, захватывающие. А я уже выберу одну и адаптирую сюжет",-1
"Во, первый вариант топ! Теперь напиши на его основе концовку",-1
"В общем, не буду я писать никакую книгу. Слишком это сложно",-1
"Не, я лучше дальше буду стоматологией заниматься. Это моё",-1
Мне надо новую резину на Опель астра. Зимнюю. Поможешь выбрать?,-1
"Что лучше, шипы или липучка?",-1
Ну вот для Москвы какая лучше будет?,-1
"А какие лучше, Мишлен или Пирелли?",-1
"Пирелли хочу. Расскажи про них всё, что знаешь",-1
На что влияет рисунок протектора?,-1
"Привет, ты разбираешься в политике?",-1
"Вот кто в Германии главнее, президент или канцлер?",-1
А зачем им президент тогда?,-1
"То есть президент назначает канцлера, но канцлер все равно главнее?",-1
Тут же вообще логики нет,-1
А Гитлер тоже был канцлером?,-1
"Слышала, что его называли фюрер, а не канцлер. Это одно и то же?",-1
А как Гитлер вообще власть получил такую?,-1
Раскрой каждый пункт подробно и с примерами. Ты меня заинтересовал,-1
"Как интересно слушать все что угодно, лишь бы не идти спать ахах",-1
Пожелай мне доброго утра в стихах,-1
"Ты знаешь, что такое рифма?",-1
Почему тогда ей не пользуешься?,-1
"Хочешь сказать, ты просто так чувствуешь?",-1
Здравствуй! Мне опять нечем заняться,-1
"Давай лучше о моей профессии. Хочу тебя послушать. Расскажи мне историю стоматологии от древности и до наших дней. Как она развивалась, какие были инновации в разные периоды и тд.",-1
"Ну это как-то мало. Ты мне про каждую из эпох подробно расскажи, с примерами, проблемами и уникальными решениями",-1
"Как ты видишь стоматологию через 100, 200, 500 лет?",-1
"Ты говорил, Роберт Харви опубликовал первую книгу по стоматологии в Англии в XVII веке. Что за книга? Можешь мне её пересказать?",-1
"Хеллоу, че делаешь?",-1
"На этот раз задумалась, вот я люблю своих лошадок, а как мы вообще к этом пришли? Почему они нам подчиняются, а например зебры нет?",-1
глубокие исторические корни говоришь? Ну рассказывай тогда всё в мельчайших деталях про одомашнивание лошадей. От начала и до наших дней,-1
Как изменилась жизнь людей благодаря лошадям?,-1
Какие профессии возникли благодаря лошадям?,-1
"Привет, я дома!",-1
"Отбой, пора бежать по делам",-1
"вернулась с йоги, что-то притомилась. хочется прилечь, но столько дел надо переделать",-1
"прикольные советы, но, наверное, не так уж сильно я и устала. я йогой давно занимаюсь, тело уже привыкло. а вот после сайклинга я вообще выжата как лимон, но оно и понятно, хожу только два месяца",-1
"ещё думаю растяжку добавить хотя бы два раза в неделю, но пока никак не получается даже начать. кажется, что времени нет",-1
"я ещё думала маму привлечь к занятиям, но она вряд ли согласится, а если буду сильно давить, она обидится или ещё хуже - скандал закатит",-1
"блин, папа вчера макароны по-флотски приготовил, а мне нельзя... думала ужин пропустить, но брат в гости пришёл, в кои-то веки вчетвером собрались, всей семьей, разве можно отказаться от ужина в таких обстоятельствах, наелась макарон, в общем, потом живот болел",-1
"я когда два года назад в Италии была, там ими питалась, живот вообще не болел",-1
"я вообще думаю, у меня с глютеном проблемы, потому что год назад, когда я в Прагу летала, у меня там после пива живот тоже болел",-1
"обидно будет, если у меня реально непереводимость глютена, я всего в трех странах успела побывать так-то, в Беларуси ещё, а с такой болячкой путешествовать будет сложно, тем более за границу",-1
"ладно, не будем о грустном",-1
"завтра на работу пойду и после работы как раз на сайклинг. сейчас, наверное, спать пойду",-1
"ну не, я не прямо сейчас, минут через 30. вот думаю, чем сегодня перед сном хочу заняться",-1
"фига себе, сколько ты мне тут рекомендаций настрочил. у меня уже есть занятия, которыми мне нравится перед сном заниматься. люблю книгу почитать, непременно бумажную, или подкаст послушать",-1
"ещё перед сном нравится записывать впечатления о прошедшем дне, если со мной произошло что-то хорошее или приятное",-1
а хочешь тебе один секрет открою?,-1
"ещё люблю перед сном выкурить в окно сигарету, это вообще прям высшее наслаждение",-1
"да не душни, я недавно квартиру купила и съехала от родителей, теперь наслаждаюсь свободой",-1
"раз уже мы начали секретничать, ещё один тебе открою",-1
"у меня рост всего 155 сантиметров((( я этого стесняюсь, поэтому ношу высоченные каблуки. однажды меня коллега увидела в раздевалке в кроссовках, у нее глаза на лоб полезли, по любому не ожидала, что я такой карандух",-1
"ещё мне не нравится моя фамилия — Фомина, дурацкая какая-то",-1
"легко тебе говорить, ты же не человек. а я вот выйду замуж, обязательно фамилию сменю. а прикинь, если никто не возьмёт? так и умру старой девой и родственники у могилы будут шептаться, что никто меня замуж ни разу не взял",-1
"вот брат женился на своей Катьке, уже двоих детей родили",-1
"ладно, закрыли тему, это так, минутная слабость. тем более Коля и Витя, племянники мои, иногда такое чудят, то думаешь, ну нафиг этих детей",-1
"да не, меня-то они не кошмарят, со мной они как ангелочки себя ведут, а вот родителям дают жару",-1
"не, я их сильно воспитывать не собираюсь, я хочу быть доброй тётей. недавно им свою любимую группу включала, Торбу-на-Круче, но они, конечно, ещё маловаты для таких песен",-1
"да я знаю, что музыка облагораживает, сама музыкальную школу окончила, 7 лет на пианино там играла, но брат с женой не хотят их в музыкалку отдавать, типа не для пацанов занятие, думаю, на карате их отдадут или на футбол",-1
"ну это они без меня решат, хотя если пацаны мне будут жаловаться, наверное, тогда с братом поговорю",-1
"мне кажется, они с Катькой ещё одного ребенка хотят завести",-1
"да, я им все передам) эх, завтра в офис поеду. обожаю свою работу разработчика, в офис ездить мне не нравится",-1
"начальство попросило хотя бы раз в неделю приезжать, я не стала спорить. в принципе, это несложно",-1
"я, кстати, купила билеты на концерт своей самой любимой группы - Дайте танк) года два точно не ходила на из шоу",-1
"о, помнишь, я рассказывала, что подумаю начать заниматься стрейчингом? Короче, у меня лучшая подруга, Полина, начала им заниматься и у неё попа начала расти, а она у нее и так немаленькая, причем вес вроде не менялся",-1
фух успокоил,-1
"мы, кстати, с семьей во францию собираемся, на неделю где-то. что бы ты посоветовал посмотреть?",-1
"Я, правда, не уверена, что поеду",-1
"о, слушай, сегодня услышала такую фразу у блогера, что у человека есть здоровая и нездоровая (травмированная) часть психики и нужно чаще обращаться к здоровой, взращивать здоровую и при общении с людьми обращаться к здоровой части их психики. можешь объяснить, что это значит, дать рекомендации, как взрастить здоровую часть психики и как именно при общении с другими людьми обращаться к их здоровой части психики",-1
как обычно никакой конкретики,-1
"кстати, поздравь меня, я теперь технический писатель! засиделась с прошлой должности, захотелось чего-то новенького)",-1
"спасибо) и рабочий день в 8 утра начинается, я так рада) я жаворонок, не люблю в 10 утра рабочий день начинать, я после 16 уже вообще непродуктивна",-1
"что нужно, чтобы стать Будистом?",-1
"а если у меня сейчас другая вера, я могу принять буддизм",-1
а в буддизме можно пить кофе?,-1
"ну хорошо! кофе - лучший напиток на земле, я его обожаю, вообще не представляю, как можно без него прожить. ни за что бы не смогла, например, чай вместо него пить, такая гадость, буэ. вообще не погимаю людей, которым нравится чай",-1
"меня тут София Викторовна назвали) так странно, мне всего 33. Раньше на работе просто Соней звали. На самом деле, очень приятно, будто я теперь важная шишка",-1
"о, сейчас по телеку будут показывать «Пятый элемент», это мой любимый фильм) редко телевизор смотрю, но почему-то нравится смотреть по телеку старые фильмы, это так лампово) и даже реклама не раздражает. интересно, в чём тут секрет",-1
"кстати, а буддистам можно есть мясо? я то я стейки очень люблю",-1
Можно ли заниматься спортом буддисту?,-1
"ого, не знала, что спорт силу воли развивает, но это если через преодоление им заниматься, в отказ, да?",-1
Как влияет спорт на развитие дисциплины?,-1
Как спорт укрепляет характер?,-1
